customer_id,most_popular_category,relationship_days,total_spend,beverage_categories,segment
Y1VM38NYJ93PB7H2AQM1N470KR,sour,772,52.5,6,cheapo
P00WADD70113JJ50THVQEJ9J5C,sour,434,158,10,loyal core
3KPGBHB70537VD20YBYH6NZ080,sour,136,19,2,newbie
ZGDJ65NS5D1VYSKX0H65JN61JC,snacks,685,360,3,loyal core
ZAKKMFY31S25RJFFR8HWT8MB5C,wine,892,66,2,cheapo
5PSEPEXHQS5WYTJ4XAZ9HRGYVC,white wine,598,170,5,loyal core
YY523AM8HS7J1CY8D729RA7JH0,lagers/pils/wheat,385,25,2,cheapo
EWGPKFD9F11JJGN1HWQ8E4JVMC,sour,211,124.5,4,explorer
HA0H2RPB955PD1MSBAMGAYRM7C,wine,474,39,3,cheapo
T6A9V4GTCS4070F1CJM2JSBV2W,soda,374,222,4,loyal core
TNDT0K49PH183AHEPXF3VFBH7C,lagers/pils/wheat,442,51.5,3,cheapo
WMMPA80DKD6YMWSB0QBHTBYQPM,porters/stouts,437,157.5,6,loyal core
3STHYQ6KES44DFSXVVA2D9CHNC,softgoods,477,237,7,loyal core
EMGB0NPG0S0ZNDY9F3DMWTFFQC,wine,435,26.5,1,cheapo
D7A24ZP5753NER25GEE6YM8C48,seasonal/tasting/event,113,134.5,3,explorer
BSK02Q307D1FRYCSFZC3JVHFH4,wine,322,713.25,15,explorer
G06Z3SJZ7X6ZYZV79TXCDDWPQ8,sour,148,50,5,newbie
N2RG8TGGC508Z8FVPZMDDXVVW0,lagers/pils/wheat,664,49,2,cheapo
2M24Q02XT51P5EZ55WT43CA4KG,wine,536,200,3,loyal core
3JPXKV7JG11591HQQ759KRAMFR,wine,371,45.5,4,cheapo
3ZSA4KMEPH2JGTV3N6N89FXH88,soda,496,86,4,cheapo
JRRD7APT9N0KJV5VX9Q9TT73SR,sour,219,13,2,newbie
9QDP5E36K111JHXVNAB66KWWX0,wine,376,77,5,cheapo
5ZM088XJ0X18YSQQPWKV60Y29W,soda,879,81.25,6,cheapo
8G7H3MCAK522S5MWP1KJGN77YG,sour,235,120,5,explorer
6HCCH9D325310K45CET4QEE38M,ipa,491,137,3,loyal core
ENN9AJSPWD0MWTTZA9A00YFF7C,tasting/event,235,37.5,5,newbie
6JETAGTFP93M0WZNT1JX0AWRWR,seasonal/tasting/event,155,143.5,3,explorer
JGPKGD7HAH5YVEHD04ECA994R4,seasonal,807,210,6,loyal core
NQFMG2A4CH6ECXKYC36Z96Y97C,wine,676,96,7,cheapo
8G2E17HZND24X6T4B7K2PPW238,wine,861,700.75,12,loyal core
BRFPAVQ9CS69THREY0A1DNY8WR,seasonal/tasting/event,474,100.5,8,cheapo
J7YC3Q9PZH29CS7VA5FWQ18V24,wine tastings,557,152,8,loyal core
RG5VAE8B6S52JZJPMF5X293CYM,soda,316,23,2,newbie
38YF722C3H07QFAHSY3999BHGR,ipa,109,91,1,newbie
59N29HHZSD2PMRK8CHV5FSF39W,lagers/pils/wheat,372,47,4,cheapo
6KHV81BQHN2TRNKR1V8V8FZWEG,ipa,850,46.5,4,cheapo
43MWYP9ENS2ACMNWER07R0WATC,"lagers, pils, wheat",107,32,3,newbie
PCQYWY4MGH0131MCX2QTEN0BDC,seasonal,360,36,5,cheapo
2HCCMXHJHH7KRHM10EZZ0YV7R8,sour,309,110.5,9,explorer
H2H8VE61D15CF29XCNJHXFB9YW,snacks,145,130.5,3,explorer
EMX3YDMJC95STH4T1WHZ5W24DM,wine,827,300.25,12,loyal core
YP43X8YRAX5XJKQCVEZS7JCC50,lagers/pils/wheat,291,24.75,4,newbie
ACMD68YV9X0XCN8Z9HFZHX2N18,wine,208,137,9,explorer
5APJZ8SX9533SEA9M6DX20DQ7M,sour,958,394.25,12,loyal core
JNSGG6KPQS3VXASG36RXEFPR10,seasonal/event,364,115.75,8,loyal core
1A1M67VFD174N5PHPQGW1JHBJ8,wine,620,90.5,3,cheapo
WPY2ABWYT94RK8ZEBF2MDZFT6R,snacks,628,355.5,4,loyal core
D815J7A9J56Q3F4W8X6WC03H04,snacks,278,94,3,newbie
9G9FAQDDVN3JX4STB42MMHEC1C,lagers/pils/wheat,343,64.5,2,newbie
JATD0GQW6S0DBA3QSR8ASDV2S8,sour,466,309.25,11,loyal core
1XECQ83A6N0N8VK88RF6PZBT18,tasting/event,481,272.5,10,loyal core
P7TRBR5Y81492X6256Q0EX7T7G,seasonal/event,120,39,4,newbie
RM77057T5S65MPHE75BHNA32QW,seasonal/event,414,211.75,7,loyal core
THXDNA7CJ108PJV4VT4K3RMSGR,snacks,615,205.75,5,loyal core
260YGB3EZX62H7F25FMA2C98F4,wine,342,100.5,2,newbie
BAV9TYEWYS2CFA182KW5115H20,soda,266,58.5,4,newbie
YF4HRR9DGX1Q0KEK0171CJ7WHW,porters/stouts,147,25,3,newbie
VJYRWGRE8D1YGYRG6DKF2ZYJMG,wine,459,477.5,14,loyal core
E8V1B1TZM57TMV06GC585T7AZW,lagers/pils/wheat,741,23,2,cheapo
0R30NKQ5N11XTS5RDC09YXW95M,sour,217,128,5,explorer
KY73H3G39S7WGM3GFAP7RF93Y8,wine,830,62,7,cheapo
JRMZ5YGEBS1TYPK50DFZW3AH10,tasting/event,570,325.75,10,loyal core
PP1PPZN0AN4Q6RPCHH8GTZPSWW,sour,195,39,2,newbie
4R8NQMRQYN16EYYMC6PRFQS520,sour,442,138.5,7,loyal core
BQHF8B93DH438RPTYDP4K6TQHM,sour,676,223.25,7,loyal core
JRC3V0ZGTS3TQ6XJDRV551Z7D8,sour,385,261.5,8,loyal core
PTGEWXNSDN026G545A62HHKSZ8,wine packages/tastings,653,393,14,loyal core
49ZHX1970D0T6Y0WWXWP02GPHC,lagers/pils/wheat,146,41.5,3,newbie
4WKW92MKPX1MWPJQRCRM64VJEG,seasonal/event,813,258,11,loyal core
93VZJSTK3549N7GPVDEZKZKCN4,wine,252,147.25,7,explorer
JYDR9X0F852QQ2NRHDQCNT0E3C,seasonal,763,256,6,loyal core
OWziN1xBfjC_ZhPE,sparkling wine,602,105.5,7,loyal core
9JS14575KX509783A60QGHE3GR,wine,623,55,4,cheapo
1GCZ7GWG752Y5DZMWA2PKQXVWC,wine,883,39.25,5,cheapo
G1YF42R4AN79X4N5HDFA9RMGEW,seasonal,403,137.5,5,loyal core
NJ929CV7BH76PWG2YPBSGFX5JR,soda,552,133.25,6,loyal core
SVCW7AVXE930RXG99XVFT4M138,wine,158,90,3,newbie
WC1CEY8WJ15CVBZ0TWV719AZ5W,soda,234,150.5,3,explorer
6JECZFWB1D58TX7X43T0SBSXK8,wheat beers!,104,158.5,9,explorer
M98C3696GN666J5R43X2HXA48G,wine,147,67,4,newbie
V8RTCGD3KH68V7NFN5PPDQNTA4,wine,797,649.5,18,loyal core
QQY29ZHFDH41QAX7H5GHS3AF7M,lagers/pils/wheat,715,330,4,loyal core
C9CZM2CRVS2TYXJ8BR8KJDDRMG,z double ipa,367,279.5,6,loyal core
YNFDWNK8WN0EZ8B3G5EZHWG71C,wine,638,87,4,cheapo
F8VGR6612N50YG7ZYRQ03MRDVM,wine,431,242.5,11,loyal core
77H0KM2H1D77TPV9PZTK2B3EXC,porters/stouts,131,19.5,2,newbie
MPAM2A3MHX6E14XD10NTFQKVVM,seasonal,311,51.5,3,newbie
R8HV6RWXR52TWZN7MV53F30DX0,seasonal/event,169,45,3,newbie
GKHFYPM4EH7XS7E67D84ZQWVSM,seasonal/tasting/event,309,51,3,newbie
YQ2FZFHAFH7KYVWTFXNB1NGNH4,snacks,772,179,7,loyal core
PV8EJ4NAJ95N11M072459XN3CR,wine,105,47,3,newbie
RR15SX4DE15KX2AGA1S1NECW5M,zlagers/pils/wheat,963,856,11,loyal core
56D6J7B3GN5K1ESR0BX1GA5QDG,porter/stout,197,68,4,newbie
RHJS0PT4MN2MB2PYQNK6283CX8,sour,275,243.25,4,explorer
57S38YF6J17WK26HRHB6KQCG6R,wine,231,102.25,4,explorer
6TWBDEW7ZX1F9FE4NF6FEXR9BG,snacks,179,98,7,newbie
ABAD7C496X2VX0JW51YWWH66XG,wine,192,159.5,5,explorer
67596CQ0MS4WCJCA2JHRKBDZN4,wine,458,154.5,5,loyal core
T4CXXVF8B97AMXSTXBDXCF6GK0,tasting/event,174,64.5,6,newbie
3P9487CPB578TKYZYQYR0AAXTC,seasonal/event,219,81.5,3,newbie
67RNP0PD5N4NQ69MYS2QQ4PX68,soda,210,30.5,5,newbie
DMCQWSMYNS682KSATT0PR5W8KM,wine,442,219,9,loyal core
HCCV3DRNN95VZBEGVANBEK5HZM,zambers/pales,455,182,7,loyal core
C1GT5X69W546SC75BWJ621X4H0,snacks,366,107,6,loyal core
EHZQD5FWGX6P9A2RKGP0KV7WY4,snacks,118,55.5,3,newbie
977HE0ZQKD2ZWGWD8AZJJJ72BC,sour,109,88.5,6,newbie
801VTDFDPD151672Q69Y6CN54W,sour,256,14,1,newbie
S42RCPFH8X6VF006WB580TXY54,seasonal,328,272.25,6,explorer
5PFK6TTWKN2YSB39ZKJ4GQFKAG,lagers/pils/wheat,112,126,4,explorer
MQ49EX8JXN2KCK95MA3X90ER58,wine,835,363.5,13,loyal core
9460REF7WD7GYHW4WDSAPFJ514,wine,145,169,8,explorer
J0RSNAJ17178X9S40B442KFSP4,sour,805,56,5,cheapo
SRFDE50CW10RV96HQW0XGQX0QW,sour,388,33.5,5,cheapo
KKRRAAN415212TT06RXSQZFP34,wine,739,461.5,12,loyal core
lACwq7wDQgPZoHbg,lagers/pils/wheat,188,75.5,1,newbie
K5NQT0Q29D5FSBQJXR5PHD7B2W,snacks,117,56,2,newbie
1BYK6NM0Q90SJSQ432Z6AHP954,wine,891,241.5,11,loyal core
98YA2WZM0S3J3692B590HY57YC,wine,525,105.75,7,loyal core
WY4A7BQZES6YEJS5JXB5R8X8CG,porters/stouts,338,21.5,2,newbie
H9S5VF907S7CZ4BJ8ZGPXJ78MG,wine,138,70.5,6,newbie
5XCFA4SBSN0BJRNV2G1SACW05C,porters/stouts,426,90,7,cheapo
TPETYN2JSS2YMVMP8YV58982DM,sour,766,31.5,4,cheapo
RAQCNPJRQH1WTYQ9M1XX7PH90M,sour,239,42.75,9,newbie
QD6ARMBJWH5K0T74C22G887PM0,sour,239,18.5,2,newbie
1HSG6BE1J51NAHJT6F1RQFDT6C,sour,807,118.5,9,loyal core
HJ6ZED4CGN1VN8YTJX9WZ8RA50,zlagers/pils/wheat,117,206.75,11,explorer
SG6YQ81WJH0C35FRG930AD0760,seasonal/event,112,97,3,newbie
8ED86TR9WH1ZZEB5DHKGKV492G,lagers/pils/wheat,112,18.5,2,newbie
NGJGPJJGAN587C6TRHZXPHF33W,soda,582,153.25,5,loyal core
VX65C2TNK50Y0P70CBP3MNJF8G,wine,183,115.5,5,explorer
EKZKC8WKNN6VS95TPK4CM6R2CG,snacks,212,181,7,explorer
GCFCJYJTT91Q72CY9ZN0NK2NSW,seasonal/event,132,65.75,4,newbie
H8NP5Y1ERS51YZQ9PBS9TEV65W,porters/stouts,171,135,4,explorer
5F260QAAGD32MRG810ESYZVQ1G,wine,351,53.5,5,cheapo
6X7C4PENMX4K74MS9SE6EK179M,ipa,642,36.5,4,cheapo
39HV17B8M52SQ3MJK9Z59KX0EC,sour,569,107.5,7,loyal core
V63EX55TB103KB339ZM155YGXC,wine,830,54.5,5,cheapo
74YESW0TWN4R7A6102K6RTJZS8,seasonal/tasting/event,382,79,4,cheapo
KC0JTBVSQN2QTG1RQ8A47KRBTG,sour,621,91,4,cheapo
XFV7EMKA8N4CHDPQ6NZBD93E0G,wine,480,120.5,10,loyal core
RV50945QN95YV7T7BMS5VWVRKW,sour,168,21.5,3,newbie
ATN6RVTEZS69SARSZNQ02XT1PM,seasonal/tasting/event,290,88.75,8,newbie
YV5GF3JN0102YGQ4P2F4EX1CKC,lagers/pils/wheat,557,28,4,cheapo
3QR0PEBER56HENSRZ8X763CY24,seasonal/tasting/event,165,75.5,7,newbie
7XXCHX2QVD7A2YGDYEBBZ07XWW,wine,101,75.5,7,newbie
0ZR64RKXBH6D913MQ2MMESDHZ0,flight,295,61,2,newbie
432R4G6MMN1HX9ADQQFT27V3N8,seasonal,487,310.5,10,loyal core
MMNTY489VN100XTD2NGQYXNQ3R,tastings,207,84,10,newbie
DZ0B2WJ59D1HDEMKD9M12A534C,sour,888,84.5,4,cheapo
WNRRH1GHAH0N769951NSNW54W4,tastings,516,715.5,12,loyal core
ZEAFJ6KZJ90PEP7M2ER8WM622M,seasonal/event,727,335,8,loyal core
Y8EMAWDB717FYYWMD5AR1FMBYW,ipa,135,11,2,newbie
V36WM7HWYX5FF0MVH27FCKR5AR,kombucha,150,514.5,2,explorer
9KYAB6T1VX2NDD0PJAB0EP0KA4,kombucha,129,63,1,newbie
2WFBDE5NDS2EATHCSC4AWRKGD8,seasonal,737,46.5,3,cheapo
QVVVTH56JX0NKCXDZQZAGKRCBR,seasonal/event,153,245.5,7,explorer
4Z0EN0ZKKX36RMJAXV57G30J7C,soda,644,287,7,loyal core
ZDF2A25NXX3R57Q4467KM7Y9X0,ipa,229,74,2,newbie
JWEHSVSERD1QK60AJ7NTKWTFYM,seasonal,322,86.5,6,newbie
0BBYARXHX94WX082EGKHB0J7VG,snacks,527,43.5,2,cheapo
4BDF920GCH2DQE5T42C8NMBHHW,wine,399,253,7,loyal core
V4P5C30VE54C0VKT15MMJRSZV4,sour,348,78.5,4,cheapo
S5JYMPJHHN2SNEDGXGWZJSFFA0,sour,227,35.5,4,newbie
67YJM1WHM12MQCFDYB0RZ7AHFR,soda,127,60.75,4,newbie
FHQCGWHYY54G91FHBCFDFGZ1Q0,sour,531,130.5,6,loyal core
QEQYBVB1R95FFEGCQB6RJK4AG8,sour,108,76,3,newbie
YNQ0PQXMGS7EFBKR6HQCATYRNR,seasonal,586,55,4,cheapo
KYBWR7VP4H672WZ6XD00NBVVZ4,sour,354,154.25,8,loyal core
R68PC3BT2S5GF2NPRTK511P7XR,ipa,320,138,1,explorer
7SZAHJDN1H18F81664WQN8FS00,wine,728,280.5,11,loyal core
6FJ8SJFWH97QK1CDQ0M80GHYH8,sour,151,84.5,6,newbie
JBZQYNNJ4N4P52WYHS7Y3K5N2R,sour,180,44,4,newbie
Y463CD0ZB55N9E79G0C7B3EW1M,snacks,179,145.5,9,explorer
8CFMNEMWB91PPX5AX28JQF1TB0,wine,369,111.75,5,loyal core
XZV86709N50CARMNMBFMT4NQEG,seasonal/event,310,103,5,explorer
SJZ48GGNZN5XK0GM5CSGRXJCF8,sour,478,627.25,10,loyal core
1WPH35WX0N60B6KQ98VRMES9TW,wine,861,51.5,3,cheapo
FZ5KN56GE57E8WJKV59AZPJC88,sour,501,84,8,cheapo
KTQ1ZJM2BN5WWPMQWWKTE02C6G,soda,745,45.5,5,cheapo
BJ39SFDW996XCJEBKS8PFTVZVG,seasonal/event,239,236,7,explorer
29JCZAACJ14SPX4J5SB96KA928,wine,399,143,7,loyal core
WMJ6E1HZPN19RNQ7B1JKVXNQRW,porters/stouts,116,42,4,newbie
CKP0531991443A8094APF58C30,sour,194,45,3,newbie
SWV91QFP7D4CQFHXJ6SAR9A6QW,sour,307,58,5,newbie
6DXCF1SAC91Q2M7ZWZGJ3K2V0G,ipa,888,39.5,4,cheapo
VMY3H3JRWN1Z1EZB027ACD2V8W,wine,980,157.5,5,loyal core
QG3DRVB0JN7JAVNGM2E82DBRR4,porters/stouts,268,80.5,6,newbie
R314TA790X628GFQ3BBWF7JPPC,seasonal/tasting/event,101,52,4,newbie
QBMDMMVQ954G76KCY03EZ1AT20,sour,993,195,6,loyal core
WB2YNRSY997BPTBD4D5ZG7DWYW,tasting/event,174,16.5,2,newbie
KWZA8WQ1XS2WQC6310YF1TF1RG,snacks,739,225,3,loyal core
2QVGCP26M14G4WCWMNDE75Y0HR,porters/stouts,591,121,2,loyal core
KVY6WD6GFN21RWS73R46FNKJ50,seasonal/event,133,41.5,4,newbie
BQHJBWEG31402HKWMY53FS7YWC,wine,461,292.5,12,loyal core
YVQF92R4J5322MJK96K0Q0CH0R,seasonal/event,734,45,3,cheapo
M630Y31SNH0DMKYGCPE4JK5XHR,seasonal/tasting/event,406,39,3,cheapo
7MVGHR1HSD5DN5BAGRN72404W4,wine,487,360.5,6,loyal core
N4V0R4BR0D7MYX7BQXDQ3MRV9G,wine packages/tastings,264,379.25,16,explorer
FZ51X7TQ1H2KRQJ3W1Y8TTZEN8,wine,421,135.25,5,loyal core
C9NEJV5FHN17GTVT65F95HRJKR,sour,181,218.5,10,explorer
JMKJGSKM117X98P299E0GX0PZR,wine,186,31,3,newbie
W9D7K7DE211PTP3NF0FZ0JWAY4,sour,244,32.5,4,newbie
NQMVENG999146GKGJK0X774ZCG,lagers/pils/wheat,327,61,3,newbie
7TPEF989C57W1CQKWTAPP3K13G,wine,448,613,12,loyal core
CZVTHXXD4578TV65NPDB4TC6R4,wine,894,244.75,10,loyal core
BDZH2Z69AH430ZCFTS5QSDY470,lagers/pils/wheat,132,28,2,newbie
SZDRP26SW93ZZ1BJHNBJM8TK4C,lagers/pils/wheat,150,78,4,newbie
C833T2MHXS6ES0VXCRRJAMXGX8,seasonal/event,120,51.5,5,newbie
ojCHFhh8s4V0eDX7,wine,229,380.5,14,explorer
200XF1FPM560PGCX6AWA5HYQFW,sour,619,46,2,cheapo
8BT4Y6QWJN5MJG840Q61Q0DCXW,seasonal/tasting/event,148,49.5,6,newbie
FAQKT975Z10Y17SHPVD2EFPS9W,wine,377,41.5,4,cheapo
CGQPSWT4SD4EJWY9X8C0GVSGQ8,lagers/pils/wheat,643,78,5,cheapo
7485E9JS9937TM1576RMKMPNTC,seasonal/event,427,79,6,cheapo
EZT6FPADM10Y94A6EBY7FJ5FNC,ipa,130,243.5,3,explorer
W5RHJ069YN05YNSRK6E0CSX9BR,sour,535,256.5,8,loyal core
VRWMKQPCQ56GK48GXBMRJFPHVG,wine,998,265,7,loyal core
M3PRGP30QX1B2JK4G9FWZX2354,wine,984,124.5,4,loyal core
F3TXDMQ3XS3PV8MEF7K2K8GN78,ipa,535,77,1,cheapo
A6CMGZKRPX29MV4PTYZMR0AYH8,wine,560,138.5,7,loyal core
85604477GN74B6MJ4NVMCMDVB0,wine,776,169.25,12,loyal core
831MZBN92H7TQE3JX0X1BDYTWG,sour,307,180.5,5,explorer
NTOpTehe3ErfAcLs,sour,669,35,3,cheapo
X1MVMNJNGS7XASCJE4E4Q48YBC,"lagers, pils, wheat",124,36.5,4,newbie
PKA01EA0Z16CRM39MC1Y1N8CSW,tastings,519,292,12,loyal core
FZFZPRNWY92BKEMRSNM5JB0CF0,wine,304,759.75,12,explorer
CVNBV8YKWX6EK9Q8RYDFKG99TW,zlagers/pils/wheat,411,933.5,10,loyal core
R09NJ10XY91TYZJEA42SWNWK1M,seasonal/tasting/event,529,55,4,cheapo
7GTKCPX9391Z4T5Z17CFQVYJ08,zambers/pales,419,311,13,loyal core
QZDR35AH757J2PW3DYBPSJQPC4,sour,199,46,3,newbie
K199XNMGEX1MJNSCTV7CBNS7RM,wine,605,312,15,loyal core
65PEBJFZRS6V99FB6CBJERB4TW,seasonal,282,33.5,2,newbie
992G7HFE855TRP2EFAH7V3YWZG,seasonal/event,196,23.5,3,newbie
S0B229S5K169MV3HCVMRDHVVKW,wheat beers!,156,464.75,9,explorer
3YX280GCP93Q8ZN90T06C87KBW,seasonal/event,242,47.5,5,newbie
NZKJ3GKPCD2GPH7PRNEBZJVVSM,sour,952,107.5,4,loyal core
VCBHVHWETD25Q44TW1DDJ05M7C,ipa,193,58,2,newbie
QXZP59ZFSX2SK3PPXPX7286GXW,wine,587,534.5,12,loyal core
5ZB5YCFH9D063A65CGRFKY6B4G,wine,559,287,7,loyal core
CF59W2P8HH73RS8F2XJ611P9MW,soda,321,43.5,5,newbie
2Y9DJ1AKGD0SZ867NTCG7N58YC,cider,747,36,1,cheapo
6RCMH77AQ95M4NQ45MK0BNXWW8,sour,128,77.5,5,newbie
41B9G6BSM57AH154QWC8EKXN30,sour,227,185.5,8,explorer
V4MG3M4VGN13Z50Y5NHM5E51RC,porter/stout,334,22.5,3,newbie
BqDlO-yUegBjgMTd,wine,163,300.5,12,explorer
C69A0919256C0VJ0QZXV8Q90F4,z double ipa,751,51,4,cheapo
A4PDFDGN1N0RJMQPDK3JJ9KFCR,sour,451,122,6,loyal core
Z7dd3P_9nM5fx-nz,wine,491,113,5,loyal core
KCDQP4T2B914ZF8AR34VTNZQHM,sour,384,120.5,5,loyal core
A2EDCKBKN16JCTW834JS0DXHKR,wine,360,91,4,cheapo
TEF4W4ZEQH4M2YY0FTZSD46Z78,wine,808,28,3,cheapo
30G4CD6KVD4JRSYQYRJ9KPETWG,seasonal/tasting/event,967,49.5,4,cheapo
29CA6AZQ4501RZ93YE1YHMMT4G,lagers/pils/wheat,368,60,1,cheapo
N1J4T5JXW1563EF5VZ66JWPVWW,soda,168,58.5,3,newbie
MBTYWEMBMX7FXB81TQM8CPRQ9C,wine,309,383.5,6,explorer
WGV212DR396CRQJVQBKHH9FDM0,wine,667,199,2,loyal core
YJVNG07QJ14VCW4QXF888DRPHC,wine,331,79,6,newbie
SSV2QGSVZD4BQAH9ANHNFXC8FC,ipa,152,142,2,explorer
EXV9VEFMKS7B34RBN7JFN5A7AC,wine,606,210,8,loyal core
R9MD0R91E959F0H87QNXV5N1CR,soda,446,198.25,5,loyal core
39Q9ZMY16919XE15T3KS8ZV7YW,sour,930,265.5,9,loyal core
JX9Z9W56K11859SR19BHW9GER4,seasonal,684,69.5,4,cheapo
9GRW9MH1751JCY12KAS54YCHMW,wine,239,120.5,7,explorer
8BM5EVQAX126DCHCMHZF572DMC,kombucha,170,19.5,2,newbie
HRKETB71FH7QN4Y6707428EFEW,sour,569,51,5,cheapo
TDKBNB7TVS3QMV98BV10PR21W8,wine,778,121.5,5,loyal core
PGRV2GXJ6975F3SRSG72AWDEX8,soda,180,68,4,newbie
ZSYQRDGYCN3Q5EK2AJPB0V2WW0,kombucha,237,36,2,newbie
9R8MFNYWYN4Z9DANACS2NQAZ68,seasonal,147,24,3,newbie
GT5Z0S8VQ936Z15EG2VF36EZEW,wine,357,179,7,loyal core
1CNJ2MTAG520RQ4HHV9GFB5RVR,sour,920,40,3,cheapo
eN7NC40VLExb98LS,wheat beers!,465,33.5,5,cheapo
71HZ23J5KX5NFB7R5Z5REDMSQG,snacks,820,175.5,8,loyal core
QJE126775S2ZTY1Z6KXYAJSW14,wine,811,56.5,3,cheapo
4Z315CHXQN1KPTM12PKX8Y38PC,sour,796,36,4,cheapo
XKHDPJJ3810BPXRJCYFCP3WG1R,wine packages/tastings,301,54.5,7,newbie
ZRVHHG1BZ12KS7FW4EC4Y9VPTR,ipa,384,69.5,1,cheapo
4JF9W993WN4MD1TYM26GRAJT3C,cider,308,31,1,newbie
T8NW2RC21X4GZ448SJWGDWT51G,snacks,199,122.5,5,explorer
6WDKD6MVG16VFDR2SFJ7MVSFDW,sour,117,28.5,4,newbie
S1BWXFMWFN0X3B7018NBKXC65C,cider,241,13,1,newbie
Y6NNBR6BV52MZ6NN0J8RPP4Q18,seasonal,213,37.5,3,newbie
HDN7ZWV4VD2D70YAKC964CDNRC,sour,193,167,9,explorer
D3TPK5GK511VGPAZ422E0YHVGC,white wine,856,487.25,10,loyal core
kpvD_P4GhfkcuAOr,wine,145,110,5,explorer
ECWC83Q3T54YCTESNG15849W3G,wine,790,25.25,3,cheapo
EDB777K3V52V13QRG6XQJQC7R0,sour,262,39,5,newbie
7GKNEVARMS0K7CM2QMBYZB5JDR,porters/stouts,134,73.25,5,newbie
PEKPVJP5WX54WNPDF830T06CH0,sour,109,65,6,newbie
Xcl2pffv3-4v-mEx,winter,143,185,7,explorer
QV7H7S86WD6HX9T6T0RSGJ5AHM,snacks,456,23.25,4,cheapo
GTKh6z7q30ciWQeB,sour,579,89.5,6,cheapo
XN7NZPRXKX39ENY7Z1A3XMS748,porters/stouts,966,90.5,4,cheapo
M7ZD4XYH817C594M30B3CQ0R40,wine,409,66.5,4,cheapo
VEVS6YQJNS1S0TH0ZMH2G5HZ30,"lagers, pils, wheat",112,45,4,newbie
3YKNFXHM6N1H8S005M44E8DTC8,sour,184,35,2,newbie
PDG6CWDPW15QAHK4GK6M3J4NGC,seasonal/event,860,42.25,4,cheapo
D367HNWJNH7E1CG3PDW0GZB6TM,porter/stout,196,59,3,newbie
XZCDR6PKX55VF1QP6W0EGK0M5W,wine,182,109.5,5,explorer
3KTZMKC81S0Z0VXEGRVX0G68Q4,porter/stout,503,28.5,3,cheapo
S5S8FT87P94RH1HS6G0RSVTFQR,wine,538,192,6,loyal core
VCHZDED9ZX33Z5VFX57XKCVJB8,sour,594,104,4,loyal core
BD9NT0PBS17GRNFVKD7FKS0R30,sour,123,66.5,5,newbie
0WW1VKVA091M13NHHWS373AMFR,porters/stouts,621,91.5,5,cheapo
4X56AR6WNX14TMVDGK56WTNSDM,tasting/event,625,573,16,loyal core
713HGH6H7S1CS8BSABW7623FT8,lagers/pils/wheat,142,76,2,newbie
6P9PVGRTNX5F2JW2XD5SG9JMXW,seasonal/tasting/event,172,66.5,6,newbie
RAX5FN94RX6H0N1C8RWJRV5BY0,sour,701,182.5,9,loyal core
X9WV23X1K55HXDZYVM298TC2NC,wine,770,629.75,13,loyal core
XQEAXFAH1N3B59BFM7VZ0BXSD8,sour,350,90,5,cheapo
MJZ0MBVWNX3ACZKHTG5XJ97794,wine,571,94.5,6,cheapo
J0S700NRC11A4M9ESKM754NP20,wine,191,92.5,6,newbie
XRBC2BVR7D7KWXN2VFQ9T21QDW,wine,287,183.75,6,explorer
78322HZ1D96VWP7QYE3SPEHSB4,wine,218,222.5,6,explorer
RY33K05HGX6V7D5REJNMF55HS8,sour,741,264,7,loyal core
Y8S9YYP7WN6WJJTKAGA67YFWVW,sour,202,84.75,6,newbie
8YXDZY1NQN4B2M70ZH1JFM4PX4,wine,806,69,7,cheapo
9XC95F2ATS50WW4WFB9P123EN0,lagers/pils/wheat,142,102.5,7,explorer
N7VSCBPMM1584KT81TP7SFW8HG,tastings,657,484.25,6,loyal core
X5326S5TVS1HJXC49NJRRE1K0C,sour,113,110.5,6,explorer
M490XX3ERD3X2GSJX5RA1K6TV4,porters/stouts,979,269.5,6,loyal core
GTZEVVPX1X3M0PV7TT3CDQF518,lagers/pils/wheat,791,80,5,cheapo
E9M97HTSK171GT3Q136D7BDM1W,wine,196,28,3,newbie
EXHFS0WQG51J0VW796PWYT8MFG,seasonal,696,86.5,5,cheapo
W6E8GF60EH6VS83NQMRQ8Z1QWC,kombucha,355,57.5,2,cheapo
Q5MEBA9J011YN54WEMYV5XS9J4,soda,408,127,3,loyal core
YMTVH5C3B16P3FEFCEMT00YQZR,lagers/pils/wheat,224,41,2,newbie
X3WWZTE5VD1FBCW5JEPDST3TPW,sour,519,61.5,5,cheapo
4SZGMKT4FX3HKEDMJW2KEMJHQ4,sour,490,199.75,7,loyal core
HM35J5VH7H2W3EBNS0E5SJVX4R,lagers/pils/wheat,276,116.5,2,explorer
8TY8JGG9K51SEPVEQQ6ZTDZ5SC,ipa,273,59.5,2,newbie
NR0EAW5W916R9EEQ8CY8FWEKM4,wine,279,106,5,explorer
8RVG80TDPS1ZCZXNVZGPC0D4N8,seasonal/event,157,123.5,4,explorer
AX6ZT0PC9S3QARNNPT69GXVF3W,sour,142,38.5,2,newbie
FBZBRESV757YD7KYKQ38FYFHHW,ipa,753,29,1,cheapo
8K24A0Y52X75HAZGTECJJ3D4D0,sour,297,200.5,6,explorer
60H7JY4XM93XAVQB9JYK17EYC0,tasting/event,379,134,11,loyal core
